,Blue Top,Blue Jungle,Blue Mid,Blue Carry,Blue Support,Red Top,Red Jungle,Red Mid,Red Carry,Red Support,Outcome
1007,"['Qvette 2 chiotte', 'KSante']","['0jbk', 'LeeSin']","['Border Future', 'Viktor']","['PieesNaBaby', 'Kaisa']","['KibaKun3', 'Maokai']","['Krytiku', 'Ornn']","['Drream catcher ', 'Skarner']","['EUW Turboo', 'Velkoz']","['orso sdraiato', 'Aphelios']","['NomNomDonuts', 'Rell']",Victoire des Rouges
1008,"['Azada4', 'Darius']","['Yabtaptir M', 'Rengar']","['Border Future', 'Syndra']","['Rumutresk', 'Kaisa']","['Kampfkartoffel7', 'Pyke']","['noscopeyomomma69', 'Urgot']","['Actionsnowords', 'LeeSin']","['Lörs', 'Orianna']","['Vio bruh', 'Tristana']","['Vanced', 'Nautilus']",Victoire des Bleus
1009,"['OVGU Matze', 'Malphite']","['naruto410', 'Diana']","['Hönor 5 ', 'Darius']","['KøleFryseSkab', 'Kaisa']","['Gerozar', 'Maokai']","['drcombat', 'Nasus']","['Road to Aram God', 'Belveth']","['Border Future', 'Cassiopeia']","['I am a paper', 'Samira']","['Warding Guy', 'Leona']",Victoire des Rouges
1010,"['Phochien', 'KSante']","['Pikachu de Sacha', 'MasterYi']","['fate away', 'Ahri']","['XTriglaX', 'Tristana']","['Shït', 'Alistar']","['T1 Albert Wesker', 'Gragas']","['Play for me pls', 'Talon']","['Border Future', 'Sylas']","['AKÍZUMAA', 'Ashe']","['kr3p1nk', 'Pyke']",Victoire des Bleus
1011,"['shuzik', 'Karthus']","['WaxaMmh', 'Talon']","['Border Future', 'Yone']","['CocaColaOhYeah', 'Draven']","['Muvert', 'Nautilus']","['Alexastrasza', 'Ornn']","['SuperApHéro51', 'Elise']","['LYR JUJUstinvere', 'Syndra']","['We Need Antiheal', 'Lucian']","['krokodeale', 'Nami']",Victoire des Rouges
1012,"['TyroneStoleMyElo', 'Gangplank']","['l mute aIl', 'Gragas']","['Border Future', 'Leblanc']","['J MON COEUR', 'Ezreal']","['DaddyMunk', 'Karma']","['LorenzMarcel', 'Sion']","['FlashSaaDe', 'Lillia']","['lilith166', 'Qiyana']","['MMD', 'Kaisa']","['Slikki', 'Ashe']",Victoire des Bleus
1013,"['KC Bin', 'Renekton']","['Prastanie', 'Nocturne']","['Bjarnë', 'Malzahar']","['Im Eating Pros', 'Jinx']","['jChantelombre', 'Karma']","['Cyr326', 'Camille']","['MeShacoUnHuevo', 'Sejuani']","['Border Future', 'Viktor']","['yayah', 'MissFortune']","['Joanu', 'Lulu']",Victoire des Bleus
1014,"['DE LALLISH', 'Singed']","['MASNY BOR', 'Olaf']","['Border Future', 'Vex']","['Easymoneeysniper', 'Varus']","['Zolumro', 'Karma']","['HST Muzia', 'Ornn']","['daddy cbum', 'Elise']","['Wòòlpò', 'Swain']","['ÐΕVΙL', 'Kaisa']","['Xeluxé', 'Brand']",Victoire des Rouges
1015,"['Mehrio', 'Darius']","['kelyur', 'Khazix']","['Border Future', 'Azir']","['Maosu', 'Jhin']","['FiveLeafGrimoire', 'Karma']","['BörneBjörn', 'KSante']","['Quiahdiankan', 'Ekko']","['RLB Wilde Mähne', 'Tristana']","['Chilling q8', 'Caitlyn']","['i will end me', 'Syndra']",Victoire des Bleus
1016,"['Yahya', 'Yasuo']","['Ascended Pucci', 'Talon']","['Border Future', 'Leblanc']","['LgkTak', 'Darius']","['Itauvalacqu', 'Swain']","['DROGGORD', 'Tryndamere']","['Pépéga', 'Viego']","['Estoy Coronao', 'Akali']","['Im Eating Pros', 'Jinx']","['Liny', 'Braum']",Victoire des Bleus
1017,"['7ΜD', 'Yone']","['nemogus', 'Shaco']","['Heiozz', 'Zac']","['Just JC', 'Draven']","['MonokumaReed', 'Janna']","['QiyanuRæves', 'Darius']","['fojol', 'Evelynn']","['Border Future', 'Leblanc']","['es Pοke', 'Lucian']","['evilek in head', 'Nami']",Victoire des Bleus
1018,"['SdnegeL fo', 'Gangplank']","['JÄGERMEISTER YI', 'MasterYi']","['KubixSS', 'Sylas']","['Border Future', 'Varus']","['Romancillo', 'Xerath']","['Castromono', 'Mordekaiser']","['Geminiz', 'Kayn']","['Turasnalatu', 'Leblanc']","['błańk', 'Kaisa']","['MASTERISLOWELO', 'Thresh']",Victoire des Bleus
1019,"['PoroKamï', 'Olaf']","['Zweeps', 'Ivern']","['Border Future', 'Vex']","['jprhsoul', 'Samira']","['Litenbadetiss', 'Nautilus']","['qmxfdthfx', 'Darius']","['Rêwerse', 'Maokai']","['ara ara for me', 'Yone']","['Rotzbengel', 'Yasuo']","['Polipoo', 'Janna']",Victoire des Rouges
1020,"['Darius OTP', 'Sett']","['Kinder MilkSlice', 'Hecarim']","['Stealthyz', 'Kassadin']","['hrh collection', 'Jhin']","['Döndelion', 'Soraka']","['ΛNNIHILΛTION', 'Pantheon']","['Aspect14', 'Graves']","['Border Future', 'Vex']","['Pakkrt', 'Varus']","['Lil Capalot', 'Thresh']",Victoire des Bleus
1021,"['Eune Novi Covek', 'Jax']","['i hate smurfingx', 'Nunu']","['Border Future', 'Sylas']","['weakside apé', 'Caitlyn']","['iM a BiT iLL', 'Nami']","['404 Pitiqui', 'Sejuani']","['nicouli6901', 'Kayn']","['Ritàlolol70', 'Azir']","['EndLeague ', 'Seraphine']","['Muchlove the One', 'Ashe']",Victoire des Rouges
1022,"['DiamondDragox', 'Shen']","['HIDE ON CORUÑA', 'Khazix']","['MinionAssassin', 'Akshan']","['i still love u', 'Kaisa']","['Give Lemon', 'Blitzcrank']","['SHB Ruffy', 'Olaf']","['Roρe', 'Elise']","['Border Future', 'Vex']","['bigdaddyxo', 'Caitlyn']","['Nerf Stopwatch', 'Pyke']",Victoire des Bleus
1023,"['Makefile Enjoyer', 'Gwen']","['Nereus', 'LeeSin']","['Border Future', 'Vex']","['FluchDerPagode', 'Lucian']","['TheSpartatouille', 'Soraka']","['tune hunter', 'Fiora']","['Baadman', 'MonkeyKing']","['Elmois123', 'Lissandra']","['Deft Script', 'Varus']","['Suha', 'Lux']",Victoire des Bleus
1024,"['Olykari', 'Kled']","['Invisible Queen', 'Evelynn']","['Border Future', 'Varus']","['Deft wαnnαbe', 'Draven']","['duck fanboy', 'Janna']","['rally kärringen', 'Jax']","['milfwi', 'Udyr']","['MidLaneAbusers', 'Sylas']","['Kobran S', 'Kaisa']","['Louvial', 'Nami']",Victoire des Bleus
1025,"['Simelodeon', 'Illaoi']","['Cannoloni', 'Udyr']","['Border Future', 'Vex']","['iclesias', 'Xayah']","['ALK Fost', 'Rakan']","['bugilove', 'Irelia']","['Elite Depp', 'Nocturne']","['Iddes', 'Ahri']","['FighterMonkey', 'Kaisa']","['EG Nishan', 'Amumu']",Victoire des Bleus
1026,"['Monkey D GP', 'Aatrox']","['Elenis', 'LeeSin']","['Michi Kid', 'Akali']","['malabarde', 'Ezreal']","['jesuisencannabis', 'Belveth']","['Pongda', 'Nasus']","['Zaryax', 'Hecarim']","['Border Future', 'Leblanc']","['ARROGANT KING ', 'Draven']","['Ondiannellat', 'Teemo']",Victoire des Rouges
1027,"['YKKE Sonneborn', 'Pantheon']","['1ndr1', 'Sejuani']","['Xélyx SDX', 'Yasuo']","['espoty9', 'Cassiopeia']","['rubeneduardo', 'Soraka']","['RobotLaner', 'Ornn']","['xIronEyes', 'Kayn']","['Border Future', 'Syndra']","['Sεx Pistoł', 'Samira']","['Dr Schweeen', 'Nautilus']",Victoire des Bleus
1028,"['Vant3', 'KSante']","['Chibinari', 'JarvanIV']","['CorruptedAI', 'Leblanc']","['GünterMagFisch', 'Ashe']","['ojvyis', 'Pantheon']","['Zhesyu', 'Yasuo']","['Yabtaptir M', 'Rengar']","['eBay Kyojuro', 'Yone']","['Esito', 'Zyra']","['Smirglpapir', 'Senna']",Victoire des Bleus
1029,"['Kotetsi', 'Olaf']","['Kachonden', 'Zac']","['Poulaito', 'Cassiopeia']","['Mangusts', 'Tristana']","['El Bandito Al', 'Pyke']","['sydde', 'Ornn']","['Cheap Love', 'Graves']","['CorruptedAI', 'Sylas']","['22Adler', 'Caitlyn']","['MurbaZ', 'Soraka']",Victoire des Bleus
1030,"['PizzaInDisguise', 'Darius']","['JustOwned', 'Belveth']","['eotelsqi', 'Zoe']","['Pack', 'Veigar']","['Toodirty', 'Renata']","['Noviaz', 'Gangplank']","['βaster', 'Zac']","['CorruptedAI', 'Vex']","['Stansfield xd', 'Caitlyn']","['AssuringPoet', 'Blitzcrank']",Victoire des Bleus
1031,"['SuraWP', 'Gangplank']","['ArchageloOscuro', 'FiddleSticks']","['CorruptedAI', 'Vex']","['Esito', 'Lucian']","['Smirglpapir', 'Karma']","['Vant3', 'KSante']","['Taxvig', 'Belveth']","['7eventy', 'Syndra']","['neviR cixoT', 'Seraphine']","['Rinzarko', 'Senna']",Victoire des Bleus
1032,"['Lavadraviane', 'Aatrox']","['Nilssonkill', 'Hecarim']","['CorruptedAI', 'Cassiopeia']","['Swocheit', 'Sivir']","['Lixunia', 'Lulu']","['SoggyToast41', 'Irelia']","['iStrike', 'Khazix']","['12221', 'Katarina']","['pls dont opgg me', 'Caitlyn']","['Mawy', 'Karma']",Victoire des Rouges
1033,"['Soy un soñador', 'Gangplank']","['Åragon', 'JarvanIV']","['HilaryEsthe', 'Velkoz']","['Andyy Anderson', 'Jhin']","['E36', 'Nami']","['KuroLittleCat', 'Gnar']","['X3MÂ', 'Kayn']","['CorruptedAI', 'Vex']","['dubysa', 'Twitch']","['Flummi', 'Lulu']",Victoire des Bleus
1034,"['Xray345', 'Gragas']","['Psyder', 'RekSai']","['CorruptedAI', 'Varus']","['VerpissDich', 'Sivir']","['Underaged Demon', 'Yuumi']","['SliFerValo', 'Olaf']","['Rento', 'Graves']","['DKmoricelecancre', 'Malzahar']","['Kwashi', 'Caitlyn']","['Samsara', 'Soraka']",Victoire des Bleus
1035,"['Foobhi', 'Kled']","['Let me fear you', 'FiddleSticks']","['Ðoñ λnnié', 'Annie']","['Kip FTW', 'Lucian']","['yebotezivot', 'Rakan']","['antidepresan', 'Olaf']","['Typhex', 'Udyr']","['Majin Adem', 'MasterYi']","['darcordes', 'Ezreal']","['łoN', 'Karma']",Victoire des Rouges
1036,"['GeraldinevJx', 'Gangplank']","['i quit jungling', 'Udyr']","['Pikaqu', 'Syndra']","['Gaoia1', 'Kaisa']","['yebotezivot', 'Rakan']","['Pasameelcel0', 'MonkeyKing']","['Loydounet', 'Sejuani']","['rampaisija', 'Sylas']","['María Sabina', 'Varus']","['LiLFelix', 'Thresh']",Victoire des Rouges
1037,"['le gars LINO', 'Singed']","['ApCeLoDoInG', 'FiddleSticks']","['Brick Hits', 'TwistedFate']","['Full Contact', 'Ezreal']","['NídaΙee', 'Karma']","['Bueno Ist Liebe', 'MonkeyKing']","['Fallon', 'Evelynn']","['d x m χ t x r', 'Xerath']","['Yøsemitê Sâm', 'Vayne']","['yebotezivot', 'Yuumi']",Victoire des Bleus
1038,"['GADDAR21', 'Aatrox']","['MeMyselfAndHer', 'Shyvana']","['CarlJohnsonProut', 'Akali']","['Férnerud', 'Kaisa']","['yebotezivot', 'Janna']","['Veìbae', 'Yasuo']","['Devprogamer', 'FiddleSticks']","['TurboTroller77', 'Yone']","['Main Azzir', 'Ezreal']","['Vaıo', 'Sona']",Victoire des Rouges
1039,"['RiFSyy', 'Garen']","['Moonkie', 'Khazix']","['brateboi', 'Graves']","['Rapì', 'Ezreal']","['Psyked0', 'Zyra']","['ıIıIıIıIıI', 'Pantheon']","['GragosIRL', 'Gragas']","['Halbua', 'Syndra']","['xGotAxesNeedELO', 'Varus']","['yebotezivot', 'Rakan']",Victoire des Bleus
1040,"['Laast Dance', 'Fiora']","['le roi mouche', 'Mordekaiser']","['Nono144', 'Ahri']","['Immanuelsickkant', 'Caitlyn']","['yebotezivot', 'Janna']","['brother gamerX', 'Irelia']","['Bury a Friend', 'LeeSin']","['hisham v9', 'Sylas']","['W K R 23', 'Kalista']","['her bubu', 'Karma']",Victoire des Bleus
1041,"['Ravexy Is Back', 'Sett']","['Hazardsoost', 'Khazix']","['Humanoids Child', 'Kassadin']","['4G BUFF', 'Varus']","['yebotezivot', 'Janna']","['WhoisMikey', 'Warwick']","['zNeyko', 'Lillia']","['spinto1V9', 'Pantheon']","['Kõzume Kenma ', 'Ezreal']","['AdamDamtheBrave', 'Lux']",Victoire des Rouges
1042,"['TOP LANE GAINS', 'KSante']","['Garzag', 'Hecarim']","['taliboo fun acc', 'Lissandra']","['Creepano', 'Jhin']","['yebotezivot', 'Lux']","['lQmQHorace', 'Jax']","['GÒDYR', 'Udyr']","['Köttarsönder', 'Gangplank']","['FreezJ FA', 'Caitlyn']","['Nicest Hyu', 'Zyra']",Victoire des Rouges
1043,"['010110100101', 'Olaf']","['chunlvmei', 'Ekko']","['Skairez', 'Taliyah']","['AriaUK', 'Jhin']","['yebotezivot', 'Janna']","['SebaselMago', 'Ornn']","['AE glizzy', 'LeeSin']","['Luna Ψ', 'Lillia']","['CEOBountyBuilder', 'Ezreal']","['PocketPie', 'Ashe']",Victoire des Bleus
1044,"['pisslowungabunga', 'Yasuo']","['TAC Tourt', 'Zac']","['Shyvs Slave ', 'Malphite']","['Cleanthus', 'Ezreal']","['Sera Cant Sing', 'Yuumi']","['abu shabula', 'Sylas']","['Pedaropensadd', 'Udyr']","['xWhiteMagicx', 'Veigar']","['Jihai', 'Caitlyn']","['yebotezivot', 'Janna']",Victoire des Bleus
1045,"['Ta Zai Deng Wo', 'Fiora']","['Goubi 6', 'MasterYi']","['D Down NocTil', 'Ahri']","['Salty Viki', 'Ziggs']","['yebotezivot', 'Janna']","['Moshie', 'KSante']","['OsquíllarFachero', 'Trundle']","['JAIDAIR', 'Syndra']","['Kalissù', 'Kalista']","['Mizu Tomioka', 'Renata']",Victoire des Bleus
1046,"['Better Call Jos', 'Singed']","['baby caPs66', 'Graves']","['Eyüp', 'Yasuo']","['Diimoonz', 'Samira']","['CoinVault', 'Lux']","['Penn Badgley', 'Fiora']","['Fallon', 'Evelynn']","['D Down NocTil', 'TwistedFate']","['Zestoust', 'Varus']","['yebotezivot', 'Janna']",Victoire des Rouges
1047,"['Destroyers3014', 'Fiora']","['SaqMahDiq2', 'Rammus']","['WHYYY BRO', 'Corki']","['VIVIZ SinB', 'Seraphine']","['yebotezivot', 'Janna']","['Kiranislesta', 'Nasus']","['RealSlimTimm', 'Khazix']","['YYYYYYYYYTTTT', 'Akali']","['Boöoö', 'Ezreal']","['SakisOAplitos', 'Soraka']",Victoire des Bleus
1048,"['VyroZ', 'DrMundo']","['WolfieLikesRaves', 'Trundle']","['Diimoonz', 'Diana']","['LuxuriA', 'Caitlyn']","['UwuEmpress', 'Renata']","['Kiuuu', 'Camille']","['Malîk', 'Taliyah']","['Quannela', 'Sylas']","['Cleanthus', 'Kalista']","['yebotezivot', 'Janna']",Victoire des Rouges
1049,"['NEO WaliBlizzarD', 'Darius']","['Roρe', 'Elise']","['Eldorac', 'Leblanc']","['FUEGO SAUCE', 'Ezreal']","['ifeelMellow ', 'Soraka']","['ZNT SteelArmor', 'Aatrox']","['Mooonday', 'Ekko']","['C3c14', 'Zed']","['1m50 hohe Kante', 'Twitch']","['yebotezivot', 'Janna']",Victoire des Rouges
1050,"['Ďestrakz', 'Camille']","['ΗATEFUCΚ', 'Rengar']","['Flearus', 'Talon']","['Big Taste Int', 'Twitch']","['Γeminisce', 'Pyke']","['The Lantern Man1', 'Jax']","['MYTH Ferrari', 'Lillia']","['Ida kitten', 'Zed']","['Rhan', 'Varus']","['Hey im Jaylol', 'Yuumi']",Victoire des Bleus
1051,"['buneng shibai', 'Mordekaiser']","['Blue for Prio', 'Sylas']","['TOXY DARF', 'Taliyah']","['Shtarel1on', 'Xayah']","['Uciceldricar', 'Janna']","['The Lantern Man1', 'Jax']","['NAP0LI CAP0LISTA', 'Kayn']","['TÖRSKÄ', 'Corki']","['ISTANBUL PASIF', 'Nilah']","['iyon ali', 'Yuumi']",Victoire des Rouges
1052,"['aBit Kyru', 'Camille']","['Floriwood', 'Kayn']","['depressedx307', 'Anivia']","['VIT zyb', 'Ezreal']","['Harrysonakee', 'Xerath']","['The Lantern Man1', 'Jax']","['Câraxes1', 'MonkeyKing']","['Bard i en fart', 'Sylas']","['wenbo4', 'Kalista']","['UwuEmpress', 'Lux']",Victoire des Bleus
1053,"['tygrysica', 'Camille']","['Kaîdø', 'Darius']","['The Lantern Man1', 'Jax']","['LS nοtice me ', 'Viktor']","['Hakket og Skruet', 'Renata']","['ocecn', 'Illaoi']","['SHALOM WIDZOWIE', 'Elise']","['H3n1o', 'Graves']","['5 plates pre 10', 'Twitch']","['tu me manque', 'Heimerdinger']",Victoire des Bleus
1054,"['The Lantern Man1', 'Jax']","['Yayradal', 'Poppy']","['letliveagain', 'Graves']","['2 Telefons', 'Draven']","['Louvial', 'Zilean']","['Eryk', 'Yone']","['sunroom salem', 'Nidalee']","['Gérg', 'Sylas']","['Kip FTW', 'Lucian']","['lolx0', 'Nami']",Victoire des Bleus
1055,"['Walou Garou', 'Warwick']","['GÒDYR', 'Udyr']","['Nida gxvii', 'Orianna']","['Bâhn', 'Kaisa']","['Śaitama', 'Lux']","['The Lantern Man1', 'Darius']","['Trighter', 'Zac']","['DoubleB', 'Azir']","['qvjhjozow', 'Sivir']","['xielaobao', 'Twitch']",Victoire des Bleus
1056,"['Walou Garou', 'Warwick']","['GÒDYR', 'Udyr']","['DST I mean stfu', 'Lissandra']","['Medi', 'Ezreal']","['Ozzys Kitten', 'Soraka']","['The Lantern Man1', 'Darius']","['slow decline', 'Mordekaiser']","['folklοre', 'Katarina']","['King Eppej', 'Samira']","['detkeyrqx', 'Karma']",Victoire des Bleus
1057,"['The Lantern Man1', 'Jax']","['Functional', 'LeeSin']","['Avail', 'Camille']","['IWannaFallInLove', 'Lucian']","['NITROSHREK', 'Nami']","['ATATÜRKTRUNDLE', 'Fiora']","['kutangenson', 'Sylas']","['RedlacDotish', 'Zed']","['Krallex', 'KogMaw']","['Luntear', 'Lulu']",Victoire des Rouges
1058,"['The Lantern Man1', 'Jax']","['Egσ', 'Evelynn']","['Pokojowy', 'Talon']","['RoyGooode', 'MissFortune']","['xHydro', 'Bard']","['12473414', 'Renekton']","['tempvxovrmwpxojg', 'Graves']","['Axx Dunya', 'Shen']","['uzui76', 'Seraphine']","['Tft Aress', 'Zilean']",Victoire des Bleus
1059,"['The Lantern Man1', 'Jax']","['phyrooooooooooo', 'JarvanIV']","['TestAccountNr4', 'Sejuani']","['ωΣΣzZ', 'Kaisa']","['NTS FrenzySama', 'Renata']","['TwTv VirtusoEUW', 'Olaf']","['ıUUı', 'Ekko']","['Little Vik', 'Swain']","['Lxf7Tocke', 'Vayne']","['VakarisCiulpedra', 'Janna']",Victoire des Rouges
1060,"['rtwpdtm', 'Ryze']","['Naiyou Paofu', 'Hecarim']","['DearNextEx', 'Talon']","['Gentlemain', 'Samira']","['Sucuk Emperor', 'Blitzcrank']","['The Lantern Man1', 'Jax']","['ıUUı', 'Graves']","['TestAccountNr4', 'Brand']","['SEXY DOG', 'Draven']","['Venomazz', 'Alistar']",Victoire des Rouges
1061,"['Blizzwoop', 'Kled']","['Neyanitlyn', 'Talon']","['lÐjinn', 'Ahri']","['Ambivalent Exxu', 'Ezreal']","['urgamergirl', 'Pantheon']","['The Lantern Man1', 'Jax']","['Zaptor', 'Khazix']","['TH3 GREAT RESET', 'Annie']","['ultrabananen', 'Twitch']","['Sea of Ashes', 'Yuumi']",Victoire des Bleus
1062,"['The Lantern Man1', 'Jax']","['koko1018', 'Graves']","['Drip Ambassador', 'Sylas']","['CaJ Scar', 'Caitlyn']","['bneck', 'Lux']","['kum on shrooms', 'Teemo']","['getting diffed', 'Hecarim']","['Gate to Hell', 'MonkeyKing']","['La Fouchtrance ', 'Velkoz']","['Ipecacuhana22', 'Rakan']",Victoire des Rouges
1063,"['The Lantern Man1', 'Jax']","['AS CodeWar', 'Sejuani']","['Cronan', 'Akali']","['McDiver', 'Jhin']","['Impredictible', 'Braum']","['Kynou', 'Shen']","['Yamcha SSJ God', 'Rengar']","['Ëmi', 'Malzahar']","['JUNGLE GAP XD', 'Kaisa']","['Venomazz', 'Leona']",Victoire des Rouges
1064,"['The Lantern Man1', 'Jax']","['Gras du bidon999', 'Ekko']","['701706728', 'Qiyana']","['Jwonz', 'Tristana']","['TD BlueShiet', 'Karma']","['y feeding', 'Yone']","['NN Calumma', 'Rengar']","['BWE Henra', 'Sylas']","['iFearless jg acc', 'Kaisa']","['nekr0shade', 'Lulu']",Victoire des Rouges
1065,"['The Lantern Man1', 'Jax']","['Dalsefar', 'Belveth']","['Alanroen', 'Veigar']","['Hovha', 'Varus']","['PowerToyZ', 'Soraka']","['6 8 13 1 23 3 8', 'Kennen']","['cant lose focus', 'Graves']","['STELLAR STELLAR', 'Karthus']","['go int', 'Kaisa']","['Anaway', 'Senna']",Victoire des Bleus
1067,"['The Lantern Man1', 'Jax']","['Qutility', 'Shaco']","['Chovy Rigth Hand', 'Vex']","['Haggih ', 'Jhin']","['eX Maokai', 'Maokai']","['Johnarnau', 'Kennen']","['Blue Eyes', 'Rengar']","['TYLER1 INT ACC', 'Zed']","['ErwaniLOW', 'Caitlyn']","['Medi', 'Brand']",Victoire des Bleus
1068,"['The Lantern Man1', 'Jax']","['YIGACHAD666', 'Mordekaiser']","['Dragonblade', 'Yasuo']","['pgdjjmp', 'Lucian']","['Bjørstar', 'Lulu']","['zCainee', 'Ornn']","['TrL Erixarm', 'Ekko']","['Usan san', 'Yone']","['Bendåx', 'Ezreal']","['23082020', 'Ashe']",Victoire des Rouges
1069,"['De Museo', 'Gragas']","['RÈSH', 'Nidalee']","['Fsalker Ti', 'Zed']","['TryToStopMeee', 'Lucian']","['vk4', 'Nami']","['The Lantern Man1', 'Jax']","['Lotrik', 'Graves']","['Wiberg', 'Zoe']","['ATN Khaydarin', 'Samira']","['Pipè', 'Nautilus']",Victoire des Rouges
1070,"['IncréChocolaté', 'Fiora']","['GŤK', 'Belveth']","['MajorMcWodka', 'Anivia']","['ZIGHl', 'Caitlyn']","['Ilorien', 'Karma']","['The Lantern Man1', 'Jax']","['YUNG D0G', 'Skarner']","['Stowry', 'Fizz']","['Thegloomydreamer', 'Jhin']","['prs u dupe', 'Janna']",Victoire des Bleus
1071,"['Ghettomaster', 'Garen']","['MV3 Maneti', 'Zac']","['Fsalker Ti', 'Zed']","['FrostyLovesOppai', 'Nilah']","['Enrico Pucci', 'Taric']","['The Lantern Man1', 'Jax']","['Wiesellord', 'Volibear']","['öplkjhgfdsaadsef', 'Akali']","['ARC Telkku', 'Xayah']","['MVP FunnyFuFuuu', 'Karma']",Victoire des Bleus
1072,"['Kıtetsu', 'Shen']","['HennyC', 'Graves']","['Wiesellord', 'Orianna']","['TryToStopMeee', 'Jhin']","['SwordArt', 'Xerath']","['The Lantern Man1', 'Jax']","['Godfather Satan', 'Khazix']","[' ÑoIdor Fëanor', 'Velkoz']","['Ex3m Defcon One', 'Caitlyn']","['Prodigy Crane ', 'Twitch']",Victoire des Bleus
1073,"['Osarierrayel', 'Sett']","['xDxDxDxDxDxDlol', 'Ornn']","['James Reece', 'Cassiopeia']","['MOTH 999', 'Caitlyn']","['Snayingoth', 'Seraphine']","['The Lantern Man1', 'Jax']","['BL empyrean', 'Hecarim']","['225cold cane225', 'Sylas']","['TryToStopMeee', 'Ashe']","['Ploþ', 'Bard']",Victoire des Rouges
1074,"['The Lantern Man1', 'Jax']","['StaTup int acc', 'Qiyana']","['LetsBlameMid', 'Ryze']","['Hokkus', 'Samira']","['iBIitz', 'Blitzcrank']","['Sprϊng', 'Yone']","['Neyanitlyn', 'Kayn']","['INT Centre', 'Orianna']","['xSpecOps', 'Twitch']","['SBR ShenraZ', 'Lulu']",Victoire des Bleus
1075,"['The Lantern Man1', 'Jax']","['ZAMBBZA JGL Ykä', 'Sylas']","['coconut kid', 'Tristana']","['XeiΧei', 'Ezreal']","['Aki Kyaa', 'Zilean']","['Prime Age', 'Gangplank']","['Ryujin', 'Graves']","['JDXL Apples', 'Karma']","['TopSpin', 'Jhin']","['perfektion', 'Soraka']",Victoire des Rouges
1076,"['The Lantern Man1', 'Jax']","['Tak', 'Evelynn']","['Ximonicheria', 'Sylas']","['Skoryanc', 'Caitlyn']","['NotoriousDZ', 'Lux']","['N1phy', 'Darius']","['VOTO DI RESA', 'Kayn']","['dazexyz', 'Leblanc']","['ShallowDream', 'Ashe']","['Hekarim Benzemà', 'Lulu']",Victoire des Bleus
1077,"['Pisslow Tank', 'DrMundo']","['Reichsleiter', 'Graves']","['Eyüp', 'Akali']","['JilsngAle', 'Lucian']","['ALieNNatiøN', 'Nami']","['The Lantern Man1', 'Jax']","['ROIISBIRE', 'Evelynn']","['itsJustSam', 'Yasuo']","['bosiniya yongshi', 'Jhin']","['xIanis', 'Thresh']",Victoire des Rouges
1078,"['Syusuke', 'Vladimir']","['pipou val', 'Rammus']","['Lvl18 Hoothoot', 'Yone']","['Hamza', 'Ezreal']","['FallenHikaru', 'Blitzcrank']","['The Lantern Man1', 'Jax']","['The Cheshire Cat', 'Zac']","['Blueben', 'Velkoz']","['uWillBeSoD1', 'Lucian']","['energydrinker38', 'Nami']",Victoire des Bleus
1079,"['BA2030', 'Aatrox']","['WepsL', 'Zac']","['Lvl18 Hoothoot', 'Yasuo']","['Eıko', 'Soraka']","['Elfixito', 'Senna']","['The Lantern Man1', 'Jax']","['The Cheshire Cat', 'LeeSin']","['Heeeelt Crainyy', 'Leblanc']","['Rick Oshet', 'Kaisa']","['Piercela', 'Nautilus']",Victoire des Bleus
1080,"['Cynax', 'Gragas']","['Ente v1', 'JarvanIV']","['StyLePluz', 'Xerath']","['Ikillit', 'Jhin']","['Kinshaw', 'Heimerdinger']","['The Lantern Man1', 'Jax']","['Chieng Mai', 'Hecarim']","['CN MID KING', 'Galio']","['Unknown404', 'Ziggs']","['Bellotus', 'Janna']",Victoire des Rouges
1081,"['The Lantern Man1', 'Jax']","['gunk', 'LeeSin']","['akaaaaa', 'Akali']","['Ronald1nhoGaucho', 'Ezreal']","['DOBRO ŠTA LAGAN0', 'Karma']","['GroenSteekschuim', 'Aatrox']","['Chieng Mai', 'Udyr']","['Μidgape', 'Leblanc']","['ruep', 'Varus']","['Bellotus', 'Yuumi']",Victoire des Bleus
1082,"['The Lantern Man1', 'Jax']","['YUNG D0G', 'Skarner']","['CN MID KING', 'Sylas']","['SUGURU GETO', 'Varus']","['Zhing Chù ', 'Senna']","['Sleyer', 'Riven']","['00101000', 'Karthus']","['Bullrag', 'Gangplank']","['MrTesto', 'Caitlyn']","['WillbeBto300', 'Renata']",Victoire des Rouges
